POINTID,ZIPCODE,LATITUDE,LONGITUDE,POINTTYPE,TESTCENTERID,TCTYPE,INSTITUTION,POPULATION,ave_u,ave_ca,ave_as,ave_e
358620,32773,28.764385,-81.282042,TESTCENTER,2274184,HIGH SCHOOL,SEMINOLE HIGH SCHOOL,,0.377769482,556.5611111,210.2388889,1550.23
358621,32771,28.8135707,-81.324958,ZIP,,,,3257,0,0,0,0
358622,34788,28.85744,-81.781159,TESTCENTER,2266661,2 YR COMM COLLEGE,LAKE SUMTER STATE COLLEGE,,0.612104575,170,104.0577778,1108.787778
358623,32735,28.8904205,-81.7390413,ZIP,,,,177,0,0,0,0
358624,32726,28.8550512,-81.6788429,ZIP,,,,1280,0,0,0,0
358625,32784,28.9743187,-81.716779,ZIP,,,,817,0,0,0,0
358626,32702,29.0441912,-81.6274736,ZIP,,,,156,0,0,0,0
358627,32767,29.0265911,-81.5344741,ZIP,,,,201,0,0,0,0
358628,32102,29.1372907,-81.5464289,ZIP,,,,105,0,0,0,0
358629,32736,28.9166503,-81.4892765,ZIP,,,,698,0,0,0,0
358630,32713,28.8837303,-81.3252873,ZIP,,,,999,0,0,0,0
358631,32763,28.9412973,-81.296816,ZIP,,,,1193,0,0,0,0
358632,32720,29.003383,-81.3685839,ZIP,,,,2064,0,0,0,0
358633,32724,29.04225,-81.286341,TESTCENTER,2272177,HIGH SCHOOL,DELAND HIGH SCHOOL,,0.2617595,480.25,125.71,644.7222222
358634,32190,29.34334,-81.4890078,ZIP,,,,68,0,0,0,0
358635,32180,29.2362458,-81.3967883,ZIP,,,,312,0,0,0,0
358636,32130,29.1483415,-81.3410428,ZIP,,,,396,0,0,0,0
358637,32832,28.377428,-81.188807,TESTCENTER,2273090,HIGH SCHOOL,LAKE NONA HIGH SCHOOL,,0.38894853,623.3333333,238.745,1561.871667
358638,32832,28.4031801,-81.1915373,ZIP,,,,771,0,0,0,0
358639,32829,28.4845685,-81.2460894,ZIP,,,,1123,0,0,0,0
358640,32825,28.5180284,-81.2290028,ZIP,,,,3859,0,0,0,0
358641,32828,28.5290312,-81.1665783,ZIP,,,,4724,0,0,0,0
358642,32831,28.4745058,-81.1311051,ZIP,,,,161,0,0,0,0
358643,32833,28.4942936,-81.0832651,ZIP,,,,679,0,0,0,0
358644,32833,28.531797,-81.098129,TESTCENTER,2271644,HIGH SCHOOL,EAST RIVER HIGH SCHOOL,,0.127339325,2652,337.7038889,4080.859444
358645,32817,28.590251,-81.253537,TESTCENTER,2274208,HIGH SCHOOL,UNIVERSITY HIGH SCHOOL,,0.342495544,841.5,288.21,3587.986111
358646,32817,28.5910124,-81.2436521,ZIP,,,,3958,0,0,0,0
358647,32765,28.651256,-81.206593,TESTCENTER,2272002,HIGH SCHOOL,THE MASTERS ACADEMY,,0.668163451,106.8166667,71.36277778,579.0583333
358648,32765,28.67,-81.21,TESTCENTER,2274175,HIGH SCHOOL,OVIEDO HIGH SCHOOL,,0.572293287,418.54,239.6246667,1492.458
358649,32826,28.5797373,-81.1888105,ZIP,,,,6759,0,0,0,0
358650,32820,28.5768442,-81.1397246,ZIP,,,,632,0,0,0,0
358651,32765,28.6638755,-81.1962779,ZIP,,,,4905,0,0,0,0
358652,32773,28.7548493,-81.2469371,ZIP,,,,2127,0,0,0,0
358653,32766,28.6477024,-81.0447257,ZIP,,,,1556,0,0,0,0
358654,32732,28.7510365,-81.1021188,ZIP,,,,426,0,0,0,0
358655,32709,28.477586,-80.9767595,ZIP,,,,224,0,0,0,0
358656,32926,28.3886967,-80.8181524,ZIP,,,,1501,0,0,0,0
358657,32922,28.3729995,-80.7429055,ZIP,,,,1030,0,0,0,0
358658,32926,28.38,-80.76,TESTCENTER,2274224,HIGH SCHOOL,COCOA HIGH SCHOOL,,0.474758157,305.4333333,144.9644444,1351.932694
358659,32927,28.4577159,-80.8122886,ZIP,,,,2582,0,0,0,0
358660,32780,28.5333187,-80.7920294,ZIP,,,,2020,0,0,0,0
358661,32754,28.6871095,-80.9191928,ZIP,,,,735,0,0,0,0
358662,32759,28.825537,-80.9026914,ZIP,,,,127,0,0,0,0
358663,32796,28.6252867,-80.8458525,ZIP,,,,1359,0,0,0,0
358664,32796,28.627078,-80.842915,TESTCENTER,2274188,HIGH SCHOOL,ASTRONAUT HIGH SCHOOL,,0.550904758,254.8111111,140.3638889,1004.226667
358665,32725,28.8861891,-81.2514166,ZIP,,,,3232,0,0,0,0
358666,32725,28.898897,-81.247307,TESTCENTER,2274162,HIGH SCHOOL,DELTONA HIGH SCHOOL,,0.291061625,595,173.1816667,1381.520556
358667,32738,28.89,-81.16,TESTCENTER,2274168,HIGH SCHOOL,PINE RIDGE HIGH SCHOOL,,0.30432562,296.9333333,99.21888889,814.4705556
358668,32738,28.9051927,-81.1845368,ZIP,,,,3541,0,0,0,0
358669,32744,28.9884766,-81.2193791,ZIP,,,,245,0,0,0,0
358670,32724,29.0572046,-81.2255757,ZIP,,,,2138,0,0,0,0
358671,32764,28.8525365,-81.1017991,ZIP,,,,215,0,0,0,0
358672,32168,28.9637734,-81.0294134,ZIP,,,,1295,0,0,0,0
358673,32124,29.1707159,-81.1414032,ZIP,,,,319,0,0,0,0
358674,32174,29.2847841,-81.1613481,ZIP,,,,2583,0,0,0,0
358675,32128,29.1007387,-81.0718287,ZIP,,,,911,0,0,0,0
358676,32129,29.1369736,-81.0239569,ZIP,,,,1042,0,0,0,0
358677,32119,29.1611156,-81.0257401,ZIP,,,,954,0,0,0,0
358678,32114,29.1923943,-81.0467739,ZIP,,,,3744,0,0,0,0
358679,32114,29.201168,-81.037071,TESTCENTER,2274043,HIGH SCHOOL,MAINLAND HIGH SCHOOL,,0.439486762,511.05,224.9,1550.980588
358680,32118,29.221874,-81.009469,TESTCENTER,2274009,HIGH SCHOOL,SEABREEZE HIGH SCHOOL,,0.21125,680,143.65,1071.471176
358681,32117,29.235588,-81.0639693,ZIP,,,,1459,0,0,0,0
358682,32176,29.3315815,-81.0625074,ZIP,,,,613,0,0,0,0
358683,32141,28.9289532,-80.919135,ZIP,,,,973,0,0,0,0
358684,32168,29.024672,-80.958436,TESTCENTER,2270799,HIGH SCHOOL,NEW SMYRNA BEACH HIGH SCHOOL,,0.481010215,213.35,102.6235294,737.6664706
358685,32132,28.9798952,-80.920866,ZIP,,,,366,0,0,0,0
358686,32169,28.965461,-80.8664665,ZIP,,,,316,0,0,0,0
358687,32127,29.1124,-80.988351,TESTCENTER,2274045,HIGH SCHOOL,SPRUCE CREEK HIGH SCHOOL,,0.263601389,530.8636364,138.7572727,1070.87
358688,32127,29.1062724,-80.9736696,ZIP,,,,1617,0,0,0,0
358689,32118,29.2096389,-81.0023213,ZIP,,,,552,0,0,0,0
358690,34987,27.290285,-80.49712,ZIP,,,,307,0,0,0,0
358691,34945,27.4372655,-80.5572298,ZIP,,,,350,0,0,0,0
358692,32966,27.6835331,-80.7077174,ZIP,,,,592,0,0,0,0
358693,34986,27.3277335,-80.401918,ZIP,,,,1086,0,0,0,0
358694,34983,27.3241387,-80.3502987,ZIP,,,,2700,0,0,0,0
358695,34981,27.3955278,-80.3774239,ZIP,,,,416,0,0,0,0
358696,34981,27.4,-80.36,TESTCENTER,2266664,HIGH SCHOOL,FORT PIERCE CENTRAL HIGH SCHOOL,,0.286684766,718.25,205.9113333,1947.11
358697,34981,27.42,-80.35,TESTCENTER,2266663,4 YR COLLEGE/UNIVERSITY,INDIAN RIVER STATE COLLEGE,,0.617010227,333.3888889,205.7105556,1492.168333
358698,34947,27.4536166,-80.3737635,ZIP,,,,1062,0,0,0,0
358699,34947,27.449281,-80.359185,TESTCENTER,2272820,HIGH SCHOOL,FORT PIERCE WESTWOOD HIGH SCHOOL,,0.517766597,95.914,49.452,475.1706667
358700,34946,27.5032942,-80.3604802,ZIP,,,,408,0,0,0,0
358701,34952,27.288895,-80.297971,TESTCENTER,2271561,HIGH SCHOOL,PORT SAINT LUCIE HIGH SCHOOL,,0.5490387,169.5277778,93.09444444,484.6233333
358702,34952,27.2961276,-80.2993133,ZIP,,,,1803,0,0,0,0
358703,34982,27.3732639,-80.3080177,ZIP,,,,1600,0,0,0,0
358704,34957,27.2802869,-80.2389234,ZIP,,,,1018,0,0,0,0
358705,34950,27.4437877,-80.3309738,ZIP,,,,1144,0,0,0,0
358706,34949,27.4672576,-80.2998076,ZIP,,,,125,0,0,0,0
358707,32968,27.5842067,-80.4724794,ZIP,,,,1264,0,0,0,0
358708,34951,27.5321339,-80.4189539,ZIP,,,,689,0,0,0,0
358709,32962,27.5878186,-80.3828648,ZIP,,,,1415,0,0,0,0
358710,32960,27.62,-80.4,TESTCENTER,2274227,HIGH SCHOOL,VERO BEACH HIGH SCHOOL,,0.670045041,302.1277778,202.4533333,1352.474444
358711,32960,27.6415333,-80.4026185,ZIP,,,,1033,0,0,0,0
358712,32967,27.7154908,-80.4542882,ZIP,,,,1190,0,0,0,0
358713,32970,27.7503861,-80.450484,ZIP,,,,30,0,0,0,0
358714,32963,27.7182395,-80.393276,ZIP,,,,479,0,0,0,0
358715,32948,27.8888053,-80.733582,ZIP,,,,591,0,0,0,0
358716,32908,27.9563441,-80.6989485,ZIP,,,,951,0,0,0,0
358717,32908,27.981636,-80.689426,TESTCENTER,2271427,HIGH SCHOOL,BAYSIDE HIGH SCHOOL,,0.472928104,340,160.7955556,1129.156111
358718,32907,28.0208043,-80.6812468,ZIP,,,,3079,0,0,0,0
358719,32909,27.9192576,-80.6442323,ZIP,,,,2306,0,0,0,0
358720,32976,27.8462615,-80.554114,ZIP,,,,164,0,0,0,0
358721,32949,27.9098404,-80.5604493,ZIP,,,,113,0,0,0,0
358722,32958,27.7943843,-80.4914598,ZIP,,,,1420,0,0,0,0
358723,32958,27.790082,-80.478432,TESTCENTER,2270846,HIGH SCHOOL,SEBASTIAN RIVER HIGH SCHOOL,,0.247595534,602.5555556,149.3338889,1083.328889
358724,32950,27.9805726,-80.5695928,ZIP,,,,277,0,0,0,0
358725,32905,28.0313656,-80.6004137,ZIP,,,,1159,0,0,0,0
358726,32951,27.947247,-80.50461,ZIP,,,,451,0,0,0,0
358727,32904,28.0664919,-80.6784436,ZIP,,,,1435,0,0,0,0
358728,32934,28.1353221,-80.7130486,ZIP,,,,1220,0,0,0,0
358729,32901,28.069132,-80.620015,TESTCENTER,2274216,HIGH SCHOOL,MELBOURNE HIGH SCHOOL,,0.715535898,127.98875,91.593125,770.790625
358730,32901,28.069132,-80.620015,TESTCENTER,2274220,HIGH SCHOOL,PALM BAY MAGNET HIGH SCHOOL,,0.443214485,324.6,144.2770588,1123.242353
358731,32901,28.0793987,-80.6236175,ZIP,,,,1653,0,0,0,0
358732,32935,28.1455091,-80.6499575,ZIP,,,,2308,0,0,0,0
358733,32955,28.2966971,-80.7250434,ZIP,,,,2143,0,0,0,0
358734,32952,28.3109295,-80.660577,ZIP,,,,1344,0,0,0,0
358735,32925,28.2461093,-80.6290462,ZIP,,,,65,0,0,0,0
358736,32903,28.1045356,-80.593357,ZIP,,,,768,0,0,0,0
358737,32937,28.1787658,-80.6017699,ZIP,,,,1531,0,0,0,0
358738,32937,28.178571,-80.598671,TESTCENTER,2274225,HIGH SCHOOL,SATELLITE HIGH SCHOOL,,0.590178347,441.9055556,260.8738889,2016.666667
358739,32953,28.37,-80.7,TESTCENTER,2274226,HIGH SCHOOL,MERRITT ISLAND HIGH SCHOOL,,0.269451765,850,229.034,2943.4878
358740,32953,28.4416789,-80.7026282,ZIP,,,,1520,0,0,0,0
358741,32931,28.3231963,-80.6231023,ZIP,,,,548,0,0,0,0
358742,32920,28.3962345,-80.6150495,ZIP,,,,353,0,0,0,0
358743,32359,29.6800699,-83.3866487,ZIP,,,,69,0,0,0,0
358744,32356,29.8592348,-83.415003,ZIP,,,,8,0,0,0,0
358745,32336,30.260764,-83.8479693,ZIP,,,,75,0,0,0,0
358746,32348,29.9774038,-83.5961565,ZIP,,,,646,0,0,0,0
358747,32347,30.12,-83.57,TESTCENTER,2274075,HIGH SCHOOL,TAYLOR COUNTY HIGH SCHOOL,,0.251690196,340,85.57466667,824.9633333
358748,32347,30.1741567,-83.6115877,ZIP,,,,508,0,0,0,0
358749,32648,29.5037812,-83.2704753,ZIP,,,,28,0,0,0,0
358750,32680,29.5425617,-83.1323099,ZIP,,,,564,0,0,0,0
358751,32628,29.6254339,-83.2069996,ZIP,,,,255,0,0,0,0
358752,32628,29.63,-83.1,TESTCENTER,2274127,HIGH SCHOOL,DIXIE COUNTY HIGH SCHOOL,,0.317982699,150,44.65117647,259.7941176
358753,32626,29.4238641,-82.8993239,ZIP,,,,539,0,0,0,0
358754,32626,29.483243,-82.880896,TESTCENTER,2274125,HIGH SCHOOL,CHIEFLAND HIGH SCHOOL,,0.240484719,238.2125,57.370625,493.191875
358755,32619,29.7624852,-82.8599571,ZIP,,,,308,0,0,0,0
358756,32066,30.0397648,-83.2058024,ZIP,,,,446,0,0,0,0
358757,32059,30.3848471,-83.2561276,ZIP,,,,155,0,0,0,0
358758,32062,30.1374568,-82.9783382,ZIP,,,,160,0,0,0,0
358759,32008,29.9260642,-82.9143791,ZIP,,,,316,0,0,0,0
358760,32008,29.939472,-82.899288,TESTCENTER,2274005,HIGH SCHOOL,BRANFORD HIGH SCHOOL,,0.443339107,124.6409091,55.41545455,623.55
358761,32071,30.0581176,-82.9558348,ZIP,,,,209,0,0,0,0
358762,32060,30.2744133,-83.0363291,ZIP,,,,1288,0,0,0,0
358763,32064,30.29548,-82.987712,TESTCENTER,2272807,HIGH SCHOOL,MELODY CHRISTIAN ACADEMY,,0.068584559,204,13.99125,265.816375
358764,32064,30.29548,-82.987712,TESTCENTER,2274020,HIGH SCHOOL,SUWANNEE HIGH SCHOOL,,0.311693911,369.75,115.2488235,830.6423529
358765,32064,30.2956248,-82.9841079,ZIP,,,,528,0,0,0,0
358766,32331,30.4449129,-83.6375917,ZIP,,,,411,0,0,0,0
358767,31626,30.7784887,-83.7964064,ZIP,,,,262,0,0,0,0
358768,31720,30.8781673,-83.7245332,ZIP,,,,25,0,0,0,0
358769,31629,30.8168437,-83.6893938,ZIP,,,,79,0,0,0,0
358770,32340,30.4603302,-83.4339668,ZIP,,,,755,0,0,0,0
358771,32340,30.480209,-83.406678,TESTCENTER,2274071,HIGH SCHOOL,MADISON COUNTY HIGH SCHOOL,,0.237367351,377.1166667,86.96133333,623.7953333
358772,31643,30.7730889,-83.556898,ZIP,,,,645,0,0,0,0
358773,31638,30.9064171,-83.5121865,ZIP,,,,77,0,0,0,0
358774,31738,31.0126956,-83.8718579,ZIP,,,,143,0,0,0,0
358775,31768,31.1891034,-83.8411072,ZIP,,,,1672,0,0,0,0
358776,31778,30.9749924,-83.7000748,ZIP,,,,179,0,0,0,0
358777,31788,31.1114406,-83.6767965,ZIP,,,,781,0,0,0,0
358778,31771,31.2482333,-83.6542473,ZIP,,,,477,0,0,0,0
358779,31625,30.9926465,-83.5335049,ZIP,,,,66,0,0,0,0
358780,31722,31.0674532,-83.622768,ZIP,,,,40,0,0,0,0
358781,31747,31.1767031,-83.5870666,ZIP,,,,22,0,0,0,0
358782,31627,31.0431825,-83.3926152,ZIP,,,,17,0,0,0,0
358783,31620,31.1172955,-83.4342362,ZIP,,,,756,0,0,0,0
358784,31775,31.3308409,-83.5985786,ZIP,,,,234,0,0,0,0
358785,31647,31.2088425,-83.4273367,ZIP,,,,262,0,0,0,0
358786,31637,31.2959669,-83.4402119,ZIP,,,,173,0,0,0,0
358787,31794,31.4458842,-83.4526784,ZIP,,,,1942,0,0,0,0
358788,32350,30.5749621,-83.3258013,ZIP,,,,76,0,0,0,0
358789,32053,30.5755611,-83.12606,ZIP,,,,309,0,0,0,0
358790,31601,30.7587208,-83.319023,ZIP,,,,2874,0,0,0,0
358791,31602,30.8687745,-83.3426948,ZIP,,,,2327,0,0,0,0
358792,31698,30.8489438,-83.2895704,ZIP,,,,1824,0,0,0,0
358793,31698,30.856949,-83.276822,TESTCENTER,2273961,4 YR COLLEGE/UNIVERSITY,VALDOSTA STATE UNIVERSITY,,0.242301307,850,205.9561111,2119.858889
358794,31636,30.7309856,-83.1113722,ZIP,,,,679,0,0,0,0
358795,31606,30.8060847,-83.1900444,ZIP,,,,319,0,0,0,0
358796,31605,30.9298225,-83.223032,ZIP,,,,1384,0,0,0,0
358797,32052,30.4861312,-82.9360838,ZIP,,,,570,0,0,0,0
358798,32052,30.502914,-82.932186,TESTCENTER,2272539,HIGH SCHOOL,HAMILTON COUNTY HIGH SCHOOL,,0.470912996,140.76,67.34,443.54
358799,31648,30.7065018,-83.0190271,ZIP,,,,95,0,0,0,0
358800,31648,30.725503,-82.979863,TESTCENTER,2268487,HIGH SCHOOL,ECHOLS COUNTY HIGH SCHOOL,,0.292882353,85,24.895,187.11
358801,31641,30.9195698,-83.0922971,ZIP,,,,106,0,0,0,0
358802,31632,30.941593,-83.357366,TESTCENTER,2268924,HIGH SCHOOL,VALWOOD SCHOOL,,0.385927525,125.8,48.542,613.294
358803,31632,30.9870184,-83.3603129,ZIP,,,,746,0,0,0,0
358804,31699,30.9749153,-83.2051992,ZIP,,,,125,0,0,0,0
358805,31645,31.060719,-83.2186884,ZIP,,,,355,0,0,0,0
358806,31749,31.4135903,-83.3271836,ZIP,,,,179,0,0,0,0
358807,31639,31.2165483,-83.1907272,ZIP,,,,780,0,0,0,0
358808,31622,31.378501,-83.1922253,ZIP,,,,137,0,0,0,0
358809,31649,30.9638847,-82.9954721,ZIP,,,,76,0,0,0,0
358810,31635,31.0967143,-83.0488177,ZIP,,,,453,0,0,0,0
358811,31630,30.9508182,-82.8767318,ZIP,,,,29,0,0,0,0
358812,31650,31.3958235,-83.0253918,ZIP,,,,243,0,0,0,0
358813,31642,31.2629144,-82.8826269,ZIP,,,,396,0,0,0,0
358814,32621,29.4246978,-82.6101436,ZIP,,,,396,0,0,0,0
358815,32693,29.626375,-82.809345,TESTCENTER,2274140,HIGH SCHOOL,TRENTON HIGH SCHOOL,,0.293660131,331.5,97.34833333,752.51
358816,32693,29.6264778,-82.7853091,ZIP,,,,1055,0,0,0,0
358817,32669,29.6321561,-82.5899194,ZIP,,,,738,0,0,0,0
358818,32643,29.8268793,-82.6336484,ZIP,,,,730,0,0,0,0
358819,32696,29.397737,-82.485601,TESTCENTER,2274145,HIGH SCHOOL,WILLISTON HIGH SCHOOL,,0.334012605,170,56.78214286,627.2514286
358820,32696,29.3975859,-82.4617437,ZIP,,,,810,0,0,0,0
358821,32618,29.5458733,-82.5165382,ZIP,,,,520,0,0,0,0
358822,32608,29.5970093,-82.4078079,ZIP,,,,3470,0,0,0,0
358823,32616,29.7884946,-82.4952557,ZIP,,,,77,0,0,0,0
358824,32615,29.796996,-82.480531,TESTCENTER,2273258,HIGH SCHOOL,SANTA FE HIGH SCHOOL,,0.741,85,62.985,183.81
358825,32615,29.8190838,-82.4861609,ZIP,,,,928,0,0,0,0
358826,32607,29.6474136,-82.419109,ZIP,,,,2727,0,0,0,0
358827,32606,29.6820644,-82.4441146,ZIP,,,,1689,0,0,0,0
358828,32653,29.7450521,-82.3938301,ZIP,,,,729,0,0,0,0
358829,32612,29.6431195,-82.3538453,ZIP,,,,4114,0,0,0,0
358830,32605,29.6791798,-82.372822,ZIP,,,,1312,0,0,0,0
358831,32603,29.6567122,-82.3475001,ZIP,,,,1645,0,0,0,0
358832,32641,29.653504,-82.32719,TESTCENTER,2271044,HIGH SCHOOL,EASTSIDE HIGH SCHOOL,,0.143594771,773.5,111.0705556,653.0944444
358833,32601,29.6489696,-82.3249411,ZIP,,,,1876,0,0,0,0
358834,32653,29.66249,-82.325135,TESTCENTER,2271925,4 YR COLLEGE/UNIVERSITY,UNIV OF FLORIDA,,0.200126362,1020,204.1288889,2465.480417
358835,32658,29.8504674,-82.3907552,ZIP,,,,24,0,0,0,0
358836,32024,30.092008,-82.7309934,ZIP,,,,1247,0,0,0,0
358837,32038,29.9350715,-82.6920095,ZIP,,,,670,0,0,0,0
358838,32025,30.1071032,-82.5791177,ZIP,,,,1471,0,0,0,0
358839,32094,30.1880544,-82.8214266,ZIP,,,,166,0,0,0,0
358840,32025,30.165239,-82.659888,TESTCENTER,2271921,HIGH SCHOOL,COLUMBIA HIGH SCHOOL,,0.43367708,408.8972222,177.3633333,1035.882222
358841,32055,30.2701029,-82.6241301,ZIP,,,,1109,0,0,0,0
358842,32061,30.0975534,-82.5103125,ZIP,,,,21,0,0,0,0
358843,32697,29.9297556,-82.431439,ZIP,,,,20,0,0,0,0
358844,32622,29.9080538,-82.3188448,ZIP,,,,79,0,0,0,0
358845,32054,30.01,-82.33,TESTCENTER,2274014,HIGH SCHOOL,UNION COUNTY HIGH SCHOOL,,0.22241885,274.1986667,64.54933333,533.126
358846,32054,30.0338067,-82.3942535,ZIP,,,,801,0,0,0,0
358847,32072,30.1881604,-82.4244906,ZIP,,,,34,0,0,0,0
358848,32681,29.4233883,-82.2055795,ZIP,,,,2,0,0,0,0
358849,32664,29.4464778,-82.2166675,ZIP,,,,13,0,0,0,0
358850,32667,29.5137036,-82.3048444,ZIP,,,,191,0,0,0,0
358851,32113,29.39182,-82.106222,TESTCENTER,2273273,HIGH SCHOOL,NORTH MARION HIGH SCHOOL,,0.325382353,317.3333333,102.5808333,769.1933333
358852,32113,29.4099775,-82.0892178,ZIP,,,,415,0,0,0,0
358853,32640,29.5807253,-82.0839563,ZIP,,,,648,0,0,0,0
358854,32609,29.70053,-82.308032,TESTCENTER,2272174,HIGH SCHOOL,GAINESVILLE HIGH SCHOOL,,0.547960068,498.9027778,271.3966667,1570.995556
358855,32641,29.6425245,-82.2317136,ZIP,,,,1210,0,0,0,0
358856,32609,29.772187,-82.2834215,ZIP,,,,1529,0,0,0,0
358857,32631,29.7044287,-82.092511,ZIP,,,,7,0,0,0,0
358858,32694,29.8078715,-82.1443932,ZIP,,,,150,0,0,0,0
358859,32044,29.859458,-82.1694148,ZIP,,,,149,0,0,0,0
358860,32134,29.3850071,-81.8379478,ZIP,,,,437,0,0,0,0
358861,32148,29.6170318,-81.8836457,ZIP,,,,781,0,0,0,0
358862,32666,29.7236373,-81.9974953,ZIP,,,,357,0,0,0,0
358863,32656,29.797579,-81.989885,TESTCENTER,2274130,HIGH SCHOOL,KEYSTONE HEIGHTS HIGH SCHOOL,,0.202264706,340,68.77,669.108
358864,32656,29.8136843,-81.9594543,ZIP,,,,1081,0,0,0,0
358865,32140,29.7624938,-81.866659,ZIP,,,,96,0,0,0,0
358866,32083,30.1145615,-82.2327833,ZIP,,,,114,0,0,0,0
358867,32091,29.9295641,-82.1275791,ZIP,,,,962,0,0,0,0
358868,32091,29.94,-82.11,TESTCENTER,2274033,HIGH SCHOOL,BRADFORD COUNTY HIGH SCHOOL,,0.235494932,293.25,69.05888889,579.7427778
358869,32026,30.0541489,-82.1816808,ZIP,,,,11,0,0,0,0
358870,32058,30.1075455,-82.1069331,ZIP,,,,260,0,0,0,0
358871,32040,30.243515,-82.238887,ZIP,,,,564,0,0,0,0
358872,32087,30.3774336,-82.2804601,ZIP,,,,325,0,0,0,0
358873,32040,30.286058,-82.204056,TESTCENTER,2274011,HIGH SCHOOL,BAKER COUNTY HIGH SCHOOL,,0.370322696,246.602,91.34666667,584.144
358874,32063,30.2476689,-82.1129778,ZIP,,,,943,0,0,0,0
358875,32079,29.977726,-81.8070225,ZIP,,,,3,0,0,0,0
358876,32068,30.0832624,-81.890855,ZIP,,,,4122,0,0,0,0
358877,32068,30.083984,-81.864476,TESTCENTER,2274026,HIGH SCHOOL,MIDDLEBURG HIGH SCHOOL,,0.222667484,680,151.4138889,1105.133333
358878,32234,30.2251332,-81.9845611,ZIP,,,,486,0,0,0,0
358879,32065,30.1522381,-81.7970158,ZIP,,,,2647,0,0,0,0
358880,32222,30.2166492,-81.8282267,ZIP,,,,596,0,0,0,0
358881,32221,30.2562791,-81.8535805,ZIP,,,,2143,0,0,0,0
358882,32220,30.3680088,-81.8711958,ZIP,,,,878,0,0,0,0
358883,31631,30.6436349,-82.7414563,ZIP,,,,36,0,0,0,0
358884,32096,30.5343786,-82.6269625,ZIP,,,,155,0,0,0,0
358885,31634,31.0424853,-82.7674593,ZIP,,,,423,0,0,0,0
358886,31623,31.0744344,-82.6440036,ZIP,,,,12,0,0,0,0
358887,31550,31.1470802,-82.595623,ZIP,,,,51,0,0,0,0
358888,31624,31.2961891,-82.7303376,ZIP,,,,108,0,0,0,0
358889,31552,31.2898976,-82.5991463,ZIP,,,,61,0,0,0,0
358890,31503,31.2040198,-82.4199204,ZIP,,,,1467,0,0,0,0
358891,31501,31.219686,-82.364512,TESTCENTER,2270800,HIGH SCHOOL,WARE COUNTY HIGH SCHOOL,,0.490367647,85,41.68125,210.010625
358892,31501,31.223623,-82.3501976,ZIP,,,,978,0,0,0,0
358893,31562,30.4223907,-82.1703728,ZIP,,,,166,0,0,0,0
358894,32009,30.4225016,-81.9738245,ZIP,,,,239,0,0,0,0
358895,32219,30.427093,-81.8189659,ZIP,,,,890,0,0,0,0
358896,32011,30.571111,-81.8395794,ZIP,,,,1071,0,0,0,0
358897,32011,30.551958,-81.814465,TESTCENTER,2274006,HIGH SCHOOL,WEST NASSAU HIGH SCHOOL,,0.296134268,419.475,125.2405556,970.8294444
358898,32046,30.688367,-81.93453,TESTCENTER,2267558,HIGH SCHOOL,HILLIARD SENIOR HIGH SCHOOL,,0.274758964,153.85,42.27166667,352.165
358899,31537,30.8852124,-82.0052301,ZIP,,,,675,0,0,0,0
358900,32046,30.7012064,-81.9165953,ZIP,,,,689,0,0,0,0
358901,31542,31.1427011,-82.1194073,ZIP,,,,196,0,0,0,0
358902,31516,31.293063,-82.261708,TESTCENTER,2268194,HIGH SCHOOL,PIERCE COUNTY HIGH SCHOOL,,0.18852549,170,32.04933333,411.554
358903,31516,31.3093732,-82.2532496,ZIP,,,,1019,0,0,0,0
358904,31557,31.3753156,-82.0989482,ZIP,,,,221,0,0,0,0
358905,31553,31.1817012,-81.9721036,ZIP,,,,369,0,0,0,0
358906,31568,31.0133625,-81.8190935,ZIP,,,,89,0,0,0,0
358907,31566,31.1827554,-81.8055941,ZIP,,,,262,0,0,0,0
358908,31543,31.3340887,-81.8288526,ZIP,,,,353,0,0,0,0
358909,31781,31.5605775,-83.7962933,ZIP,,,,148,0,0,0,0
358910,31789,31.4797339,-83.7398355,ZIP,,,,81,0,0,0,0
358911,31795,31.4736177,-83.6874624,ZIP,,,,151,0,0,0,0
358912,31796,31.7701182,-83.8564676,ZIP,,,,71,0,0,0,0
358913,31015,31.935,-83.7749454,ZIP,,,,1616,0,0,0,0
358914,31714,31.7202498,-83.693961,ZIP,,,,470,0,0,0,0
358915,31712,31.8349921,-83.7073476,ZIP,,,,78,0,0,0,0
358916,31793,31.4625115,-83.5935432,ZIP,,,,1190,0,0,0,0
358917,31793,31.465874,-83.505876,TESTCENTER,2273997,4 YR COLLEGE/UNIVERSITY,ABRAHAM BALDWIN AGRICULTURAL COLL,,0.333097386,368.3333333,123.0522222,809.5022222
358918,31733,31.543855,-83.550864,TESTCENTER,2267685,HIGH SCHOOL,TIFTAREA ACADEMY,,0.158198529,136,21.515,261.745
358919,31790,31.6524758,-83.5779675,ZIP,,,,158,0,0,0,0
358920,31733,31.5931901,-83.4897631,ZIP,,,,68,0,0,0,0
358921,31084,31.9617029,-83.6078618,ZIP,,,,10,0,0,0,0
358922,31072,31.9744652,-83.5668403,ZIP,,,,96,0,0,0,0
358923,31783,31.7589763,-83.4701253,ZIP,,,,82,0,0,0,0
358924,31079,31.9428964,-83.4587667,ZIP,,,,171,0,0,0,0
358925,31092,32.0909618,-83.7855522,ZIP,,,,540,0,0,0,0
